user_id,content_id,rating,time_spent,completed
881,180,4,40 mins,No
98,106,1,35 mins,Yes
605,167,1,39 mins,Yes
984,141,3,48 mins,No
22,143,4,30 mins,No
450,185,4,58 mins,No
172,177,4,25 mins,No
383,118,1,16 mins,No
134,158,1,31 mins,No
426,160,5,16 mins,Yes
25,188,2,11 mins,Yes
503,127,2,46 mins,No
185,168,2,23 mins,Yes
85,122,3,17 mins,Yes
567,124,1,38 mins,Yes
763,140,5,53 mins,Yes
144,174,5,16 mins,Yes
863,166,2,47 mins,Yes
910,140,3,54 mins,No
679,106,3,31 mins,Yes
412,118,2,53 mins,Yes
224,181,2,26 mins,Yes
220,187,1,25 mins,Yes
179,130,3,42 mins,No
631,121,5,48 mins,Yes
433,162,2,44 mins,No
265,110,1,47 mins,Yes
954,113,5,41 mins,No
429,176,3,12 mins,Yes
662,109,2,12 mins,Yes
416,168,2,17 mins,Yes
453,139,1,55 mins,No
727,124,1,40 mins,No
197,134,3,18 mins,No
554,161,2,14 mins,No
53,141,1,37 mins,Yes
480,105,2,24 mins,Yes
443,179,3,58 mins,No
330,150,2,36 mins,Yes
251,104,5,51 mins,Yes
807,151,2,40 mins,Yes
890,152,4,49 mins,No
783,139,4,27 mins,No
967,108,3,47 mins,Yes
925,145,3,58 mins,No
123,188,3,13 mins,No
879,128,5,30 mins,No
387,127,5,56 mins,No
339,165,2,51 mins,Yes
778,134,1,32 mins,No
348,181,4,54 mins,No
29,162,4,31 mins,Yes
975,162,4,10 mins,No
35,138,2,34 mins,Yes
518,126,2,50 mins,Yes
396,124,3,37 mins,No
623,139,1,46 mins,Yes
294,121,3,20 mins,Yes
589,194,2,31 mins,No
349,147,5,34 mins,No
147,148,3,30 mins,No
67,113,2,45 mins,Yes
904,103,2,29 mins,Yes
520,132,5,25 mins,Yes
122,135,5,37 mins,Yes
340,119,5,38 mins,Yes
175,114,1,59 mins,Yes
900,148,2,35 mins,No
691,186,5,49 mins,Yes
597,181,1,11 mins,Yes
451,168,4,58 mins,No
557,145,4,19 mins,Yes
136,119,4,22 mins,Yes
855,164,2,24 mins,Yes
16,166,1,18 mins,No
333,179,1,36 mins,No
195,166,4,17 mins,No
496,175,3,15 mins,No
9,145,4,45 mins,Yes
828,187,2,59 mins,Yes
334,174,4,33 mins,No
333,167,4,12 mins,Yes
327,169,1,35 mins,Yes
15,103,4,45 mins,Yes
839,138,5,30 mins,No
614,177,5,22 mins,Yes
226,142,3,20 mins,No
425,183,2,17 mins,Yes
790,140,2,55 mins,Yes
408,150,1,55 mins,No
113,135,2,57 mins,No
997,124,3,23 mins,Yes
428,188,5,42 mins,No
1,117,1,11 mins,No
266,140,5,10 mins,Yes
491,174,3,20 mins,No
208,166,1,15 mins,No
622,144,4,41 mins,No
712,123,2,24 mins,No
952,106,3,21 mins,No
369,166,1,46 mins,No
985,121,5,38 mins,Yes
306,135,1,53 mins,No
12,129,4,31 mins,No
345,107,3,55 mins,Yes
465,193,1,23 mins,No
700,153,3,28 mins,No
666,137,3,14 mins,Yes
494,123,5,44 mins,Yes
368,197,2,34 mins,No
846,108,4,59 mins,No
937,176,1,47 mins,Yes
420,148,2,18 mins,No
889,110,5,16 mins,No
791,179,2,27 mins,Yes
171,124,3,11 mins,Yes
134,190,3,19 mins,Yes
965,147,4,53 mins,No
427,153,1,11 mins,Yes
25,139,1,54 mins,No
530,167,5,17 mins,Yes
190,166,4,16 mins,Yes
141,106,1,44 mins,No
555,121,3,32 mins,Yes
846,173,4,17 mins,No
796,174,2,30 mins,No
658,136,4,42 mins,No
315,103,4,56 mins,No
444,188,1,10 mins,No
319,186,5,21 mins,Yes
441,178,5,20 mins,Yes
92,142,1,57 mins,No
179,145,1,39 mins,No
56,144,1,13 mins,No
155,191,5,43 mins,No
672,133,1,32 mins,Yes
111,160,2,41 mins,Yes
137,186,2,12 mins,Yes
232,193,3,37 mins,Yes
992,183,2,13 mins,Yes
468,183,4,59 mins,Yes
732,170,3,21 mins,No
481,183,2,33 mins,Yes
68,177,4,42 mins,Yes
814,126,2,12 mins,No
249,186,4,13 mins,No
994,121,1,39 mins,No
323,200,4,15 mins,No
922,102,1,58 mins,No
904,147,4,39 mins,Yes
518,130,4,17 mins,No
976,127,2,27 mins,No
792,171,4,25 mins,No
432,120,2,15 mins,Yes
487,150,4,33 mins,No
606,195,5,37 mins,No
429,123,3,41 mins,Yes
269,113,2,34 mins,No
709,181,2,37 mins,Yes
537,104,1,30 mins,Yes
148,114,5,17 mins,No
118,120,1,45 mins,Yes
850,113,5,18 mins,No
367,103,5,49 mins,No
850,190,4,30 mins,No
66,190,1,10 mins,Yes
970,182,3,13 mins,Yes
813,196,5,19 mins,Yes
370,178,5,35 mins,Yes
175,147,2,49 mins,Yes
831,103,4,12 mins,No
588,101,3,53 mins,No
495,190,5,18 mins,No
973,124,2,41 mins,Yes
114,135,1,12 mins,Yes
111,114,5,13 mins,Yes
761,167,2,15 mins,No
439,113,1,18 mins,No
715,147,4,35 mins,Yes
147,150,1,11 mins,No
35,178,5,11 mins,Yes
999,185,3,59 mins,No
309,126,1,30 mins,Yes
538,103,3,31 mins,Yes
750,151,3,12 mins,No
14,140,1,44 mins,No
374,168,4,59 mins,Yes
557,136,1,47 mins,No
428,151,2,42 mins,No
728,101,3,24 mins,No
233,133,5,20 mins,Yes
705,107,3,19 mins,No
563,152,5,45 mins,No
939,111,2,23 mins,No
887,127,2,11 mins,No
726,114,2,54 mins,Yes
663,186,1,57 mins,Yes
440,180,3,53 mins,Yes
502,146,5,46 mins,No
275,176,2,38 mins,Yes
850,110,2,44 mins,No
76,124,5,29 mins,Yes
439,161,3,30 mins,Yes
732,118,3,43 mins,No
860,186,5,58 mins,No
956,109,4,52 mins,No
699,117,3,42 mins,Yes
289,158,5,28 mins,No
915,113,5,17 mins,No
540,150,2,40 mins,No
891,106,5,20 mins,Yes
692,185,1,17 mins,No
253,151,2,34 mins,Yes
126,136,2,58 mins,Yes
177,171,3,29 mins,No
37,200,4,47 mins,No
410,125,3,16 mins,No
611,111,1,22 mins,No
610,144,2,48 mins,Yes
127,114,2,52 mins,No
483,129,5,19 mins,No
168,174,4,17 mins,Yes
592,150,4,51 mins,Yes
294,105,5,52 mins,No
845,172,1,29 mins,No
638,169,4,26 mins,No
343,188,2,20 mins,No
310,157,1,25 mins,No
662,126,3,46 mins,Yes
528,106,3,51 mins,Yes
540,116,1,41 mins,Yes
419,160,2,35 mins,No
444,200,3,46 mins,No
685,112,2,18 mins,No
558,175,5,44 mins,No
840,103,4,12 mins,Yes
236,163,1,40 mins,Yes
439,164,4,51 mins,No
214,162,5,16 mins,No
85,106,3,11 mins,No
794,119,2,34 mins,Yes
744,118,2,49 mins,Yes
85,180,5,21 mins,No
921,187,1,39 mins,No
489,143,4,39 mins,Yes
65,173,3,38 mins,No
646,103,1,50 mins,Yes
663,172,5,20 mins,No
627,138,5,32 mins,Yes
64,168,2,26 mins,No
343,176,3,22 mins,Yes
939,144,1,42 mins,Yes
875,195,2,10 mins,No
919,189,3,49 mins,Yes
352,180,4,22 mins,No
158,163,4,47 mins,Yes
589,142,2,12 mins,No
491,164,1,25 mins,No
658,154,3,51 mins,Yes
855,178,4,16 mins,No
463,177,4,12 mins,No
225,171,1,23 mins,No
917,176,2,25 mins,No
313,137,5,13 mins,Yes
615,104,3,40 mins,Yes
919,102,4,22 mins,No
859,199,5,36 mins,Yes
813,144,1,10 mins,No
940,167,2,34 mins,No
466,168,3,46 mins,No
88,176,1,59 mins,Yes
883,183,2,53 mins,No
303,174,1,20 mins,No
680,162,4,18 mins,Yes
435,101,4,16 mins,No
682,117,5,23 mins,Yes
135,116,1,39 mins,Yes
50,109,4,33 mins,Yes
432,153,2,12 mins,No
340,173,5,57 mins,No
347,159,3,48 mins,No
646,109,1,36 mins,No
347,112,4,10 mins,No
649,141,2,47 mins,No
245,115,1,35 mins,No
109,166,2,15 mins,No
825,175,5,51 mins,No
799,111,4,21 mins,No
533,108,4,47 mins,No
90,155,5,55 mins,No
296,196,2,44 mins,Yes
112,106,1,19 mins,Yes
813,153,2,18 mins,No
589,120,1,32 mins,No
177,139,5,39 mins,Yes
343,199,3,31 mins,Yes
660,172,1,56 mins,No
101,134,4,18 mins,No
758,157,4,28 mins,No
629,119,4,17 mins,No
604,171,2,13 mins,No
401,131,2,14 mins,Yes
28,182,2,28 mins,No
937,140,4,55 mins,Yes
962,114,1,27 mins,Yes
537,200,4,38 mins,No
58,181,1,28 mins,No
498,137,2,15 mins,Yes
297,144,3,14 mins,No
134,109,2,52 mins,Yes
331,158,5,14 mins,Yes
249,120,1,17 mins,No
550,192,3,36 mins,No
902,150,2,46 mins,No
941,120,3,52 mins,Yes
75,136,4,54 mins,Yes
654,127,1,47 mins,Yes
834,172,5,46 mins,No
168,132,4,27 mins,Yes
771,101,3,35 mins,No
503,117,2,51 mins,No
885,109,1,25 mins,Yes
355,184,5,31 mins,No
225,145,2,55 mins,Yes
664,196,5,32 mins,No
531,166,1,56 mins,No
146,132,3,12 mins,Yes
960,145,5,12 mins,No
241,109,1,21 mins,Yes
884,130,5,32 mins,No
893,184,2,56 mins,Yes
344,138,5,20 mins,Yes
749,160,2,51 mins,No
35,101,2,56 mins,No
702,105,1,59 mins,Yes
1,163,4,55 mins,Yes
996,199,5,38 mins,Yes
153,136,3,15 mins,Yes
429,165,2,55 mins,No
945,178,4,25 mins,No
508,173,2,43 mins,No
126,194,4,46 mins,No
491,124,4,20 mins,No
482,104,3,20 mins,Yes
345,178,4,34 mins,Yes
912,189,3,28 mins,No
738,168,1,41 mins,No
221,125,2,59 mins,Yes
915,174,3,17 mins,No
919,199,2,21 mins,No
723,107,5,50 mins,Yes
25,113,1,44 mins,No
528,168,5,15 mins,No
182,143,5,30 mins,No
499,157,4,35 mins,No
841,136,4,10 mins,Yes
641,114,5,26 mins,No
42,182,4,44 mins,No
915,172,2,36 mins,Yes
481,196,4,59 mins,Yes
930,127,5,59 mins,Yes
848,137,4,11 mins,No
748,187,4,45 mins,Yes
872,171,3,10 mins,Yes
439,176,3,19 mins,No
402,125,5,40 mins,Yes
546,167,2,46 mins,No
345,190,1,14 mins,No
893,104,1,50 mins,No
45,200,5,55 mins,Yes
646,179,2,22 mins,No
21,196,2,54 mins,Yes
634,193,2,33 mins,Yes
70,174,3,36 mins,No
864,185,5,10 mins,No
873,116,1,58 mins,Yes
48,119,2,29 mins,No
491,129,5,17 mins,Yes
551,151,1,12 mins,Yes
287,118,3,58 mins,Yes
10,158,4,41 mins,Yes
542,144,1,53 mins,Yes
756,116,1,34 mins,Yes
274,165,1,34 mins,No
956,102,4,59 mins,Yes
600,156,2,23 mins,Yes
756,179,4,52 mins,No
381,128,1,36 mins,No
329,165,3,57 mins,Yes
479,105,1,41 mins,Yes
15,122,3,36 mins,Yes
516,200,5,13 mins,No
191,113,3,59 mins,Yes
168,165,1,48 mins,Yes
521,116,4,20 mins,No
621,186,1,57 mins,No
137,164,1,57 mins,No
154,132,5,12 mins,Yes
388,180,2,34 mins,No
209,151,1,33 mins,Yes
272,179,5,18 mins,No
143,158,4,17 mins,No
611,146,5,48 mins,Yes
889,152,5,40 mins,Yes
820,163,3,26 mins,No
69,176,2,52 mins,Yes
247,160,2,40 mins,Yes
261,165,4,13 mins,No
788,181,5,13 mins,Yes
79,155,4,46 mins,Yes
658,157,4,17 mins,No
623,192,2,51 mins,Yes
770,171,2,58 mins,Yes
605,173,2,15 mins,Yes
525,186,1,18 mins,No
772,126,5,51 mins,Yes
938,112,4,17 mins,Yes
621,171,5,41 mins,Yes
330,146,4,24 mins,Yes
189,147,4,27 mins,Yes
95,179,4,32 mins,No
617,138,4,14 mins,Yes
8,121,3,59 mins,No
67,114,3,36 mins,Yes
496,102,1,42 mins,No
191,172,2,11 mins,Yes
366,170,4,51 mins,No
768,133,5,47 mins,Yes
521,106,3,37 mins,Yes
990,190,2,33 mins,Yes
117,137,1,30 mins,Yes
267,114,2,40 mins,No
611,137,4,20 mins,Yes
485,108,2,59 mins,Yes
509,177,4,37 mins,Yes
298,113,3,57 mins,Yes
909,140,3,49 mins,No
164,192,4,13 mins,Yes
376,158,5,52 mins,Yes
653,118,3,51 mins,Yes
268,157,5,25 mins,Yes
549,183,4,21 mins,No
74,138,4,31 mins,Yes
508,132,3,44 mins,No
73,186,5,52 mins,Yes
308,166,4,25 mins,No
199,177,3,33 mins,No
130,187,4,44 mins,Yes
758,125,2,37 mins,Yes
824,192,2,51 mins,Yes
572,158,3,38 mins,Yes
791,175,4,30 mins,No
615,133,3,57 mins,No
808,188,1,34 mins,No
832,166,3,48 mins,No
487,130,3,40 mins,Yes
853,181,2,24 mins,Yes
151,134,2,56 mins,No
669,186,4,51 mins,Yes
206,169,3,44 mins,No
986,148,3,47 mins,No
179,140,4,59 mins,No
197,151,5,31 mins,Yes
735,180,4,14 mins,No
89,113,2,57 mins,No
799,190,2,22 mins,No
434,131,3,41 mins,Yes
788,139,2,12 mins,Yes
748,163,4,24 mins,No
183,148,3,36 mins,Yes
209,187,4,36 mins,Yes
493,148,4,39 mins,Yes
130,161,3,15 mins,Yes
665,112,5,34 mins,No
13,178,2,37 mins,No
634,156,1,31 mins,No
871,118,1,13 mins,No
732,127,1,24 mins,Yes
106,128,2,35 mins,No
375,182,5,27 mins,Yes
582,180,4,18 mins,No
707,152,3,13 mins,No
698,116,5,57 mins,Yes
99,177,1,59 mins,No
594,158,2,14 mins,Yes
587,193,2,54 mins,No
886,109,3,15 mins,No
852,126,4,21 mins,Yes
192,128,5,40 mins,No
325,177,5,56 mins,Yes
979,136,5,18 mins,Yes
726,109,4,16 mins,No
827,147,4,38 mins,No
956,178,4,23 mins,Yes
467,151,3,29 mins,No
894,176,2,57 mins,No
367,157,1,41 mins,Yes
318,132,4,31 mins,Yes
144,167,2,45 mins,No
384,157,4,53 mins,Yes
216,154,1,27 mins,No
361,116,4,49 mins,No
324,162,2,58 mins,No
15,184,3,34 mins,Yes
217,196,1,40 mins,Yes
492,156,2,44 mins,No
951,123,5,35 mins,Yes
547,117,5,13 mins,Yes
183,180,5,51 mins,Yes
270,138,3,57 mins,Yes
945,172,4,29 mins,Yes
467,183,4,43 mins,No
870,130,4,21 mins,Yes
612,158,3,25 mins,Yes
519,198,5,51 mins,Yes
542,178,4,14 mins,No
467,122,3,53 mins,No
305,117,3,44 mins,Yes
985,115,2,53 mins,No
144,148,4,36 mins,Yes
111,132,5,10 mins,No
232,177,1,43 mins,No
691,185,3,52 mins,Yes
584,140,2,41 mins,No
722,197,1,53 mins,Yes
732,157,3,48 mins,Yes
592,158,2,42 mins,No
500,191,4,40 mins,No
595,199,2,22 mins,No
554,116,3,54 mins,Yes
273,128,4,11 mins,Yes
703,198,5,39 mins,Yes
173,101,2,19 mins,No
973,141,1,32 mins,No
7,148,4,42 mins,No
155,131,4,48 mins,No
522,136,5,54 mins,Yes
546,133,2,38 mins,No
548,133,1,39 mins,Yes
921,182,5,43 mins,Yes
518,123,2,48 mins,Yes
920,160,1,26 mins,No
914,187,1,31 mins,No
215,179,3,14 mins,No
134,190,1,20 mins,No
285,130,2,31 mins,No
126,189,5,41 mins,No
921,145,5,33 mins,No
439,180,3,20 mins,No
849,139,2,20 mins,No
686,145,1,26 mins,No
152,178,3,41 mins,No
331,181,4,28 mins,No
538,112,2,36 mins,No
383,193,3,41 mins,No
115,132,5,34 mins,Yes
894,156,3,37 mins,Yes
482,124,4,49 mins,Yes
284,113,2,36 mins,No
899,120,3,23 mins,Yes
75,179,1,51 mins,No
166,156,2,48 mins,No
189,153,3,11 mins,Yes
78,168,3,26 mins,No
947,154,2,10 mins,No
602,134,5,54 mins,No
688,128,1,41 mins,No
21,150,2,28 mins,Yes
566,102,1,23 mins,No
184,194,1,40 mins,Yes
871,126,2,27 mins,Yes
222,151,3,23 mins,No
827,147,5,56 mins,Yes
328,126,1,23 mins,No
179,184,1,33 mins,No
788,192,3,14 mins,Yes
112,184,2,25 mins,Yes
736,175,5,14 mins,Yes
726,174,1,22 mins,No
59,161,1,25 mins,Yes
327,123,2,24 mins,Yes
905,137,3,40 mins,Yes
621,141,4,14 mins,No
897,152,3,30 mins,No
669,183,1,39 mins,Yes
191,182,1,32 mins,Yes
200,149,5,47 mins,Yes
312,127,3,38 mins,No
708,106,4,22 mins,No
35,174,5,41 mins,No
379,166,4,57 mins,No
387,124,5,51 mins,No
758,138,3,36 mins,Yes
237,128,1,43 mins,Yes
616,128,4,54 mins,No
519,166,3,58 mins,No
283,161,4,42 mins,Yes
1,146,3,13 mins,Yes
731,169,5,27 mins,Yes
464,175,3,15 mins,Yes
230,174,5,37 mins,Yes
967,143,1,53 mins,Yes
172,159,5,36 mins,Yes
87,102,2,35 mins,Yes
553,115,1,29 mins,Yes
123,137,3,22 mins,Yes
843,171,3,37 mins,Yes
298,120,2,43 mins,No
885,198,3,58 mins,No
929,135,1,32 mins,No
690,134,1,19 mins,Yes
575,186,5,39 mins,Yes
484,131,4,31 mins,No
165,187,3,14 mins,No
699,119,2,53 mins,Yes
383,168,1,59 mins,Yes
209,124,1,18 mins,Yes
739,184,1,52 mins,No
432,139,4,13 mins,Yes
389,192,4,51 mins,Yes
560,154,3,10 mins,Yes
224,139,2,43 mins,Yes
3,117,4,50 mins,No
372,119,5,35 mins,No
687,148,4,27 mins,Yes
446,135,1,25 mins,No
611,132,2,32 mins,No
116,147,3,55 mins,Yes
270,147,4,45 mins,No
447,164,1,35 mins,Yes
368,146,5,11 mins,Yes
253,135,5,53 mins,No
317,194,3,14 mins,Yes
415,117,3,38 mins,Yes
95,142,4,13 mins,Yes
785,129,3,56 mins,Yes
892,170,1,44 mins,No
24,117,1,31 mins,Yes
628,181,1,58 mins,No
663,114,4,17 mins,No
850,124,4,53 mins,No
50,157,3,30 mins,Yes
502,150,4,17 mins,No
718,157,1,14 mins,No
498,161,2,30 mins,No
335,139,1,36 mins,No
79,155,2,47 mins,No
582,196,3,14 mins,No
27,136,5,30 mins,No
271,137,4,17 mins,Yes
562,114,4,31 mins,Yes
804,127,1,27 mins,No
247,183,1,13 mins,No
776,131,2,13 mins,Yes
591,173,4,46 mins,No
387,181,3,24 mins,No
702,183,1,47 mins,Yes
559,144,4,36 mins,No
973,168,5,30 mins,No
361,148,2,57 mins,No
866,157,1,55 mins,No
984,175,1,55 mins,Yes
488,122,3,57 mins,No
352,104,1,13 mins,No
701,181,4,20 mins,Yes
928,172,4,28 mins,Yes
256,146,4,28 mins,No
222,159,5,36 mins,No
884,134,5,49 mins,No
753,111,1,51 mins,No
781,131,5,37 mins,No
1,111,5,14 mins,No
546,156,3,57 mins,No
446,138,5,34 mins,Yes
79,121,2,12 mins,Yes
236,194,2,35 mins,No
334,110,2,19 mins,No
889,126,1,33 mins,No
349,191,4,38 mins,No
98,108,3,54 mins,No
82,108,1,16 mins,No
502,160,4,53 mins,Yes
967,172,3,32 mins,Yes
477,134,3,55 mins,No
927,116,3,36 mins,No
704,113,2,51 mins,No
765,187,2,18 mins,Yes
921,176,2,53 mins,Yes
550,191,3,12 mins,Yes
14,122,3,22 mins,No
392,196,2,15 mins,Yes
347,127,3,47 mins,No
310,164,2,30 mins,No
386,102,2,28 mins,No
209,197,2,34 mins,No
357,126,4,48 mins,Yes
974,192,3,13 mins,No
601,183,1,31 mins,No
568,169,2,14 mins,Yes
94,197,1,10 mins,No
93,184,4,59 mins,No
340,130,3,26 mins,No
597,108,2,18 mins,Yes
445,138,2,18 mins,No
757,161,2,33 mins,No
22,181,1,19 mins,Yes
291,165,4,29 mins,No
485,167,3,26 mins,No
784,146,4,22 mins,No
306,190,2,38 mins,No
634,195,4,45 mins,Yes
128,172,1,32 mins,Yes
625,143,5,36 mins,No
939,159,5,27 mins,Yes
273,146,3,27 mins,No
848,172,3,18 mins,No
442,135,4,12 mins,Yes
503,139,3,16 mins,No
130,192,1,24 mins,No
132,151,2,39 mins,No
597,104,2,18 mins,No
935,180,4,50 mins,Yes
482,177,2,36 mins,Yes
862,184,4,45 mins,Yes
390,151,3,27 mins,Yes
593,105,3,40 mins,Yes
999,155,1,26 mins,No
985,120,2,15 mins,Yes
325,124,1,48 mins,Yes
69,136,5,34 mins,No
660,134,1,51 mins,No
448,154,4,51 mins,No
528,134,4,47 mins,No
819,183,1,47 mins,No
617,117,3,40 mins,Yes
165,105,5,38 mins,Yes
488,189,1,49 mins,Yes
713,118,3,18 mins,No
709,155,1,10 mins,Yes
426,153,2,25 mins,No
697,150,4,47 mins,Yes
834,172,2,32 mins,No
265,191,2,17 mins,Yes
875,179,5,56 mins,Yes
612,145,3,21 mins,No
342,113,4,19 mins,No
832,116,2,25 mins,No
726,186,4,56 mins,Yes
278,184,3,52 mins,No
674,113,1,33 mins,No
439,120,2,48 mins,No
157,166,3,17 mins,Yes
422,199,4,20 mins,No
251,147,3,50 mins,Yes
878,119,1,35 mins,Yes
609,145,3,16 mins,Yes
530,137,4,24 mins,No
327,154,2,24 mins,Yes
961,106,2,57 mins,No
895,114,5,12 mins,No
97,104,4,25 mins,No
513,186,5,24 mins,Yes
216,155,5,34 mins,Yes
132,200,1,42 mins,Yes
260,134,4,23 mins,No
125,127,2,33 mins,No
82,107,4,20 mins,Yes
283,103,1,12 mins,Yes
683,147,4,18 mins,No
59,197,4,15 mins,No
544,102,5,40 mins,No
161,180,4,25 mins,No
284,125,5,20 mins,Yes
106,160,5,59 mins,Yes
105,179,3,26 mins,No
439,124,1,58 mins,Yes
228,115,5,12 mins,Yes
700,195,4,28 mins,No
582,114,5,33 mins,No
318,154,5,56 mins,Yes
464,178,5,51 mins,No
802,106,2,17 mins,Yes
599,178,2,58 mins,No
882,181,2,45 mins,Yes
874,118,2,49 mins,No
472,120,3,11 mins,Yes
56,162,5,32 mins,No
625,181,3,49 mins,No
13,180,4,39 mins,No
440,140,1,34 mins,No
18,139,3,16 mins,No
694,152,2,37 mins,Yes
973,132,2,50 mins,Yes
113,173,4,59 mins,No
229,127,5,26 mins,Yes
171,152,1,41 mins,Yes
295,197,3,10 mins,No
189,163,5,36 mins,Yes
426,174,5,53 mins,Yes
977,163,3,45 mins,Yes
79,117,3,58 mins,Yes
658,149,3,16 mins,No
919,200,3,12 mins,Yes
182,181,2,39 mins,Yes
499,182,5,10 mins,Yes
798,123,5,43 mins,Yes
762,198,2,47 mins,No
866,172,5,52 mins,Yes
826,113,3,45 mins,No
708,123,1,42 mins,No
835,157,5,52 mins,No
71,162,1,25 mins,No
248,154,1,47 mins,No
146,120,2,20 mins,Yes
618,186,4,17 mins,Yes
775,152,5,10 mins,No
296,123,2,23 mins,No
582,135,2,39 mins,Yes
470,167,1,30 mins,Yes
506,134,5,30 mins,No
193,133,2,43 mins,Yes
68,146,3,47 mins,Yes
494,181,2,35 mins,No
817,145,3,50 mins,No
52,119,4,23 mins,No
882,194,3,49 mins,No
363,187,3,44 mins,No
797,115,1,51 mins,Yes
917,178,2,27 mins,No
474,166,4,29 mins,Yes
846,139,2,18 mins,No
521,118,3,50 mins,No
763,170,3,54 mins,No
431,159,2,42 mins,No
844,132,4,58 mins,No
298,121,4,13 mins,No
435,140,1,13 mins,Yes
696,192,3,57 mins,No
691,127,3,25 mins,No
198,102,1,56 mins,Yes
128,197,2,35 mins,Yes
532,180,3,15 mins,No
984,139,2,46 mins,Yes
411,186,4,31 mins,Yes
934,156,5,51 mins,No
840,113,1,48 mins,No
65,156,3,16 mins,Yes
694,166,1,51 mins,No
241,178,4,39 mins,Yes
369,156,4,19 mins,Yes
536,128,4,24 mins,Yes
384,164,4,15 mins,Yes
431,171,5,33 mins,No
967,182,2,11 mins,No
83,164,2,49 mins,No
982,156,5,24 mins,No
831,141,2,30 mins,No
697,200,4,27 mins,No
951,141,2,14 mins,No
828,200,1,34 mins,No
611,104,2,45 mins,No
574,157,1,19 mins,No
286,130,3,55 mins,No
989,188,1,32 mins,No
534,184,1,33 mins,Yes
459,146,4,54 mins,No
212,156,4,19 mins,No
126,131,4,15 mins,No
413,188,1,22 mins,No
499,107,5,30 mins,No
425,190,4,41 mins,Yes
554,177,4,52 mins,Yes
610,154,1,24 mins,No
961,108,3,11 mins,No
543,155,3,24 mins,No
158,169,2,26 mins,Yes
112,144,3,29 mins,No
402,113,4,59 mins,No
759,193,5,15 mins,Yes
122,120,2,24 mins,Yes
273,178,5,26 mins,No
294,132,5,35 mins,No
398,160,4,31 mins,Yes
471,150,1,18 mins,No
985,127,1,21 mins,No
207,125,1,31 mins,Yes
110,152,3,32 mins,No
440,168,1,46 mins,Yes
278,121,4,23 mins,No
963,118,3,33 mins,No
568,139,1,17 mins,Yes
887,115,5,35 mins,Yes
915,153,4,41 mins,Yes
569,138,4,37 mins,Yes
940,148,2,41 mins,Yes
482,152,4,31 mins,Yes
803,188,5,58 mins,Yes
114,172,4,18 mins,Yes
893,128,2,12 mins,Yes
897,185,4,34 mins,No
820,116,4,48 mins,No
853,116,2,21 mins,Yes
477,135,4,38 mins,No
710,117,3,12 mins,Yes
933,173,4,50 mins,Yes
321,199,1,55 mins,No
179,152,1,32 mins,Yes
897,193,3,32 mins,Yes
219,182,4,27 mins,Yes
789,112,5,20 mins,Yes
949,183,4,45 mins,No
528,148,1,35 mins,Yes
492,122,2,17 mins,No
891,149,3,37 mins,No
61,152,2,27 mins,Yes
54,179,5,22 mins,No
680,101,4,45 mins,No
538,166,5,51 mins,No
848,164,2,49 mins,No
988,108,4,53 mins,Yes
65,186,5,21 mins,Yes
612,125,1,31 mins,Yes
586,166,1,11 mins,No
704,173,3,49 mins,No
171,173,1,37 mins,Yes
273,177,1,22 mins,No
889,170,2,42 mins,No
699,194,1,12 mins,Yes
535,179,1,43 mins,No
391,151,2,32 mins,No
940,153,1,41 mins,Yes
693,115,1,29 mins,Yes
327,150,3,37 mins,Yes
108,171,1,17 mins,Yes
847,175,1,12 mins,Yes
162,138,3,39 mins,Yes
814,140,2,34 mins,Yes
452,166,1,39 mins,No
206,139,5,38 mins,Yes
590,174,2,56 mins,No
16,117,2,39 mins,Yes
327,107,1,43 mins,No
608,139,3,34 mins,No
659,168,2,26 mins,No
2,135,3,33 mins,No
10,151,5,47 mins,No
434,147,3,37 mins,Yes
125,136,4,42 mins,Yes
81,164,3,45 mins,Yes
485,195,2,16 mins,No
652,189,3,32 mins,No
838,113,3,55 mins,No
150,118,4,35 mins,Yes
800,121,4,23 mins,No
873,165,1,51 mins,No
340,200,2,37 mins,Yes
129,108,1,33 mins,Yes
438,148,4,16 mins,Yes
751,185,3,57 mins,No
501,143,4,45 mins,No
58,153,5,48 mins,Yes
198,185,3,24 mins,No
211,127,1,58 mins,No
914,119,3,12 mins,No
902,123,5,57 mins,No
45,150,4,11 mins,Yes
97,151,2,16 mins,No
279,143,2,25 mins,No
535,199,2,30 mins,Yes
410,151,4,18 mins,No
461,169,2,21 mins,No
391,141,5,38 mins,Yes
847,172,4,33 mins,No
44,111,2,42 mins,Yes
27,180,1,23 mins,No
794,188,4,52 mins,No
97,185,4,27 mins,No
975,152,3,14 mins,Yes
548,123,2,24 mins,No
621,149,1,16 mins,No
567,138,5,34 mins,Yes
704,147,4,23 mins,No
219,172,5,49 mins,No
185,107,5,45 mins,No
69,166,5,44 mins,Yes
829,194,3,53 mins,Yes
130,177,5,59 mins,Yes
567,162,2,33 mins,No
890,187,2,24 mins,Yes
609,129,1,20 mins,No
848,138,1,33 mins,Yes
599,184,5,20 mins,Yes
806,133,5,53 mins,No
631,129,3,26 mins,Yes
720,179,5,15 mins,Yes
334,123,5,30 mins,No
925,103,5,17 mins,No
154,193,4,24 mins,No
547,145,4,41 mins,No
79,108,3,19 mins,No
579,186,3,37 mins,No
855,129,2,24 mins,No
413,102,3,21 mins,No
546,150,2,52 mins,Yes
